HistoryID,UserID,DestinationID,VisitDate,ExperienceRating
3421,1835,1141,2024-02-19,5
3422,1344,1141,2024-03-09,5
3423,746,1141,2024-01-30,4
3424,801,1142,2024-03-28,5
3425,707,1142,2024-02-28,4
3426,101,1142,2024-03-07,5
3427,1723,1143,2024-03-15,5
3428,798,1143,2024-02-14,3
3429,1665,1143,2024-01-04,5
3430,950,1144,2024-01-26,4
3431,1606,1144,2024-01-27,3
3432,921,1144,2024-02-15,5
3433,1671,1145,2024-03-04,3
3434,1527,1145,2024-03-31,5
3435,1349,1145,2024-02-20,4
3436,1963,1146,2024-02-19,4
3437,1778,1146,2024-01-06,3
3438,16,1146,2024-02-28,5
3439,1955,1147,2024-01-15,5
3440,852,1147,2024-01-30,3
3441,998,1147,2024-02-11,3
3442,304,1148,2024-02-06,4
3443,1811,1148,2024-02-11,3
3444,492,1148,2024-02-04,5
3445,1237,1149,2024-03-27,3
3446,1961,1149,2024-01-06,4
3447,1859,1149,2024-03-08,3
3448,1477,1150,2024-01-18,5
3449,856,1150,2024-03-13,3
3450,1579,1150,2024-01-29,3
3451,1294,1151,2024-03-17,3
3452,1457,1151,2024-02-28,4
3453,1639,1151,2024-02-16,4
3454,764,1152,2024-01-17,4
3455,6,1152,2024-01-22,4
3456,989,1152,2024-03-08,5
3457,414,1153,2024-03-09,5
3458,303,1153,2024-02-06,4
3459,1394,1153,2024-02-18,4
3460,561,1154,2024-01-13,4
3461,801,1154,2024-02-03,3
3462,1210,1154,2024-03-26,5
3463,1898,1155,2024-02-22,3
3464,403,1155,2024-03-27,4
3465,1577,1155,2024-02-20,5
3466,932,1156,2024-01-03,4
3467,1121,1156,2024-02-11,3
3468,1104,1156,2024-02-01,5
3469,92,1157,2024-02-20,3
3470,682,1157,2024-03-25,5
3471,835,1157,2024-02-15,4
3472,1285,1158,2024-01-21,5
3473,972,1158,2024-02-13,3
3474,1903,1158,2024-01-11,3
3475,1873,1159,2024-03-08,3
3476,1172,1159,2024-01-01,3
3477,1891,1159,2024-03-03,4
3478,1710,1160,2024-01-24,3
3479,457,1160,2024-01-13,4
3480,543,1160,2024-01-11,5
3481,1826,1161,2024-02-20,3
3482,1673,1161,2024-01-17,5
3483,1369,1161,2024-03-22,5
3484,521,1162,2024-03-26,4
3485,544,1162,2024-01-24,3
3486,1087,1162,2024-01-19,4
3487,84,1163,2024-02-06,3
3488,1950,1163,2024-03-25,5
3489,490,1163,2024-01-08,4
3490,5,1164,2024-01-28,3
3491,98,1164,2024-01-05,5
3492,1644,1164,2024-01-17,4
3493,1097,1165,2024-02-05,4
3494,1925,1165,2024-01-19,4
3495,34,1165,2024-03-04,4
3496,1779,1166,2024-03-31,5
3497,1575,1166,2024-01-11,5
3498,1359,1166,2024-02-23,5
3499,1018,1167,2024-02-14,5
3500,438,1167,2024-02-16,3
3501,1355,1167,2024-01-12,5
3502,589,1168,2024-01-21,4
3503,1752,1168,2024-01-11,4
3504,1896,1168,2024-01-05,4
3505,1149,1169,2024-03-21,4
3506,363,1169,2024-02-25,3
3507,1344,1169,2024-01-20,4
3508,30,1170,2024-02-10,4
3509,164,1170,2024-02-15,4
3510,1325,1170,2024-01-12,5
3511,1939,1171,2024-03-10,5
3512,43,1171,2024-01-17,3
3513,266,1171,2024-01-19,3
3514,347,1172,2024-01-26,3
3515,1376,1172,2024-02-17,4
3516,852,1172,2024-02-21,3
3517,1856,1173,2024-03-10,5
3518,418,1173,2024-02-24,5
3519,741,1173,2024-03-15,5
3520,1567,1174,2024-02-02,4
3521,634,1174,2024-03-02,4
3522,1417,1174,2024-03-28,3
3523,1309,1175,2024-01-23,3
3524,157,1175,2024-01-15,3
3525,1789,1175,2024-01-27,3
3526,1748,1176,2024-03-15,4
3527,1953,1176,2024-03-04,5
3528,136,1176,2024-03-21,4
3529,1977,1177,2024-02-20,3
3530,233,1177,2024-02-22,4
3531,692,1177,2024-03-18,5
3532,1025,1178,2024-03-31,4
3533,953,1178,2024-03-22,5
3534,251,1178,2024-02-20,3
3535,1369,1179,2024-02-16,4
3536,570,1179,2024-01-04,3
3537,730,1179,2024-01-07,3
3538,724,1180,2024-02-04,5
3539,795,1180,2024-02-17,5
3540,1117,1180,2024-03-13,3
3541,1486,1181,2024-03-12,5
3542,1866,1181,2024-02-14,5
3543,1648,1181,2024-03-21,3
3544,130,1182,2024-03-21,3
3545,299,1182,2024-03-12,5
3546,329,1182,2024-01-19,3
3547,1670,1183,2024-03-03,3
3548,398,1183,2024-02-07,5
3549,1894,1183,2024-03-07,4
3550,62,1184,2024-02-28,4
3551,1748,1184,2024-03-09,3
3552,1624,1184,2024-01-13,5
3553,213,1185,2024-02-16,3
3554,1589,1185,2024-03-01,5
3555,435,1185,2024-01-31,3
3556,390,1186,2024-03-20,3
3557,1306,1186,2024-01-22,5
3558,1585,1186,2024-03-26,3
3559,1532,1187,2024-02-12,4
3560,2000,1187,2024-03-07,4
3561,1710,1187,2024-02-23,5
3562,1142,1188,2024-01-10,3
3563,794,1188,2024-02-11,4
3564,1316,1188,2024-03-04,5
3565,408,1189,2024-01-21,5
3566,75,1189,2024-03-20,5
3567,386,1189,2024-03-16,4
3568,1170,1190,2024-03-06,4
3569,36,1190,2024-02-10,4
3570,1329,1190,2024-01-24,4
3571,852,1191,2024-02-04,3
3572,1986,1191,2024-02-25,4
3573,1766,1191,2024-01-30,5
3574,175,1192,2024-02-26,3
3575,1727,1192,2024-02-16,4
3576,1218,1192,2024-02-04,3
3577,1150,1193,2024-01-19,5
3578,1215,1193,2024-01-08,4
3579,970,1193,2024-01-26,3
3580,1134,1194,2024-03-11,4
3581,1487,1194,2024-01-30,3
3582,246,1194,2024-01-07,3
3583,1661,1195,2024-03-07,5
3584,1611,1195,2024-03-05,5
3585,504,1195,2024-02-05,4
3586,1100,1196,2024-01-25,4
3587,601,1196,2024-02-06,3
3588,1759,1196,2024-01-01,5
3589,113,1197,2024-01-15,5
3590,1362,1197,2024-02-06,3
3591,1426,1197,2024-01-13,5
3592,1671,1198,2024-01-08,5
3593,314,1198,2024-01-05,3
3594,697,1198,2024-02-29,4
3595,153,1199,2024-03-13,4
3596,746,1199,2024-01-01,4
3597,1021,1199,2024-02-05,3
3598,1513,1200,2024-02-04,4
3599,834,1200,2024-03-06,3
3600,54,1200,2024-03-03,3
3601,672,1201,2024-01-23,5
3602,1458,1201,2024-01-09,5
3603,1781,1201,2024-02-03,4
3604,1908,1202,2024-02-15,3
3605,1235,1202,2024-03-18,4
3606,1745,1202,2024-01-04,4
3607,743,1203,2024-01-30,5
3608,195,1203,2024-03-15,4
3609,1573,1203,2024-03-12,4
3610,652,1204,2024-01-03,5
3611,375,1204,2024-01-14,4
3612,435,1204,2024-02-29,4
3613,1640,1205,2024-03-17,3
3614,475,1205,2024-02-14,4
3615,567,1205,2024-02-03,5
3616,1724,1206,2024-02-14,5
3617,1546,1206,2024-03-01,3
3618,1870,1206,2024-03-23,5
3619,1663,1207,2024-01-16,5
3620,1916,1207,2024-03-06,5
3621,1783,1207,2024-02-09,4
3622,609,1208,2024-01-17,3
3623,1348,1208,2024-02-03,3
3624,206,1208,2024-01-16,3
3625,1541,1209,2024-02-29,3
3626,639,1209,2024-03-06,5
3627,191,1209,2024-03-06,4
3628,552,1210,2024-03-30,5
3629,281,1210,2024-01-13,5
3630,194,1210,2024-02-25,5
3631,9,1211,2024-01-31,5
3632,1826,1211,2024-02-03,3
3633,88,1211,2024-02-08,3
3634,1658,1212,2024-03-07,4
3635,832,1212,2024-01-08,5
3636,219,1212,2024-03-27,3
3637,326,1213,2024-03-18,4
3638,1925,1213,2024-02-24,5
3639,1834,1213,2024-01-27,5
3640,168,1214,2024-02-22,3
3641,345,1214,2024-02-08,5
3642,1329,1214,2024-03-05,5
3643,1436,1215,2024-01-17,3
3644,1292,1215,2024-01-30,4
3645,964,1215,2024-02-22,4
3646,1493,1216,2024-01-13,3
3647,347,1216,2024-01-21,3
3648,489,1216,2024-01-19,4
3649,11,1217,2024-02-22,4
3650,1793,1217,2024-01-19,3
3651,1182,1217,2024-02-26,3
3652,1009,1218,2024-01-25,3
3653,488,1218,2024-03-26,5
3654,881,1218,2024-01-31,3
3655,1256,1219,2024-03-21,5
3656,395,1219,2024-02-24,4
3657,600,1219,2024-01-23,4
3658,279,1220,2024-02-01,3
3659,1995,1220,2024-03-02,3
3660,843,1220,2024-03-14,4
3661,590,1221,2024-01-10,4
3662,511,1221,2024-03-12,4
3663,1754,1221,2024-02-23,4
3664,1448,1222,2024-02-21,3
3665,523,1222,2024-01-20,5
3666,1020,1222,2024-02-01,4
3667,235,1223,2024-01-14,4
3668,1210,1223,2024-02-19,5
3669,1530,1223,2024-01-28,3
3670,1416,1224,2024-02-22,5
3671,1181,1224,2024-01-24,3
3672,1668,1224,2024-03-19,3
3673,246,1225,2024-01-22,3
3674,272,1225,2024-01-30,3
3675,473,1225,2024-03-03,3
3676,1526,1226,2024-01-04,4
3677,1498,1226,2024-03-17,3
3678,1401,1226,2024-02-28,4
3679,273,1227,2024-03-27,3
3680,567,1227,2024-01-08,4
3681,1177,1227,2024-03-22,5
3682,1335,1228,2024-01-12,5
3683,1469,1228,2024-01-31,4
3684,1700,1228,2024-03-18,3
3685,847,1229,2024-02-03,4
3686,700,1229,2024-03-22,4
3687,916,1229,2024-03-15,3
3688,302,1230,2024-03-16,5
3689,1780,1230,2024-02-18,4
3690,666,1230,2024-03-19,5
3691,776,1231,2024-02-26,5
3692,1394,1231,2024-01-26,5
3693,909,1231,2024-01-18,4
3694,1757,1232,2024-03-26,4
3695,424,1232,2024-02-07,3
3696,724,1232,2024-03-21,3
3697,1782,1233,2024-03-27,4
3698,1004,1233,2024-03-28,3
3699,1944,1233,2024-02-19,5
3700,896,1234,2024-01-08,5
3701,517,1234,2024-02-10,4
3702,888,1234,2024-01-06,5
3703,325,1235,2024-03-09,4
3704,1601,1235,2024-02-13,4
3705,1533,1235,2024-03-04,4
3706,1074,1236,2024-01-29,5
3707,418,1236,2024-01-28,4
3708,227,1236,2024-01-11,4
3709,289,1237,2024-03-05,3
3710,573,1237,2024-01-19,5
3711,873,1237,2024-01-09,4
3712,970,1238,2024-01-27,3
3713,134,1238,2024-02-03,4
3714,931,1238,2024-02-13,5
3715,621,1239,2024-03-08,3
3716,921,1239,2024-03-22,3
3717,1410,1239,2024-01-15,4
3718,1720,1240,2024-02-20,4
3719,1974,1240,2024-01-13,5
3720,553,1240,2024-03-23,5
3721,984,1241,2024-02-18,4
3722,898,1241,2024-03-10,3
3723,36,1241,2024-02-25,5
3724,1322,1242,2024-03-16,5
3725,788,1242,2024-02-20,3
3726,1943,1242,2024-02-06,4
3727,1044,1243,2024-01-17,5
3728,225,1243,2024-02-27,3
3729,1478,1243,2024-03-27,5
3730,1070,1244,2024-03-30,3
3731,1413,1244,2024-01-29,5
3732,557,1244,2024-02-02,4
3733,1638,1245,2024-02-29,3
3734,1529,1245,2024-03-31,5
3735,42,1245,2024-03-29,5
3736,1162,1246,2024-02-24,3
3737,495,1246,2024-01-10,3
3738,517,1246,2024-02-16,4
3739,1552,1247,2024-01-23,3
3740,1753,1247,2024-03-25,5
3741,1177,1247,2024-01-21,4
3742,1888,1248,2024-01-13,3
3743,1286,1248,2024-02-02,5
3744,1083,1248,2024-01-24,3
3745,306,1249,2024-01-11,5
3746,671,1249,2024-01-17,5
3747,860,1249,2024-03-08,4
3748,699,1250,2024-02-16,4
3749,986,1250,2024-01-25,3
3750,384,1250,2024-03-13,4
3751,1501,1251,2024-01-21,3
3752,1477,1251,2024-03-24,4
3753,515,1251,2024-03-23,4
3754,1201,1252,2024-03-23,3
3755,1288,1252,2024-01-12,4
3756,1372,1252,2024-02-06,4
3757,1158,1253,2024-02-11,4
3758,731,1253,2024-01-17,4
3759,779,1253,2024-02-17,3
3760,1280,1254,2024-01-28,5
3761,1824,1254,2024-02-10,3
3762,666,1254,2024-02-16,3
3763,1757,1255,2024-01-18,3
3764,731,1255,2024-03-18,4
3765,1555,1255,2024-03-11,4
3766,1091,1256,2024-01-13,5
3767,1010,1256,2024-03-22,4
3768,883,1256,2024-01-13,5
3769,34,1257,2024-01-31,5
3770,212,1257,2024-01-02,4
3771,1835,1257,2024-01-16,5
3772,474,1258,2024-01-09,3
3773,1775,1258,2024-03-13,3
3774,420,1258,2024-02-07,3
3775,845,1259,2024-03-15,5
3776,1513,1259,2024-02-23,5
3777,211,1259,2024-02-25,3
3778,904,1260,2024-03-26,4
3779,453,1260,2024-03-27,3
3780,448,1260,2024-02-14,4
3781,199,1261,2024-02-03,4
3782,526,1261,2024-01-09,5
3783,1881,1261,2024-03-28,5
3784,838,1262,2024-01-08,4
3785,575,1262,2024-01-07,4
3786,1823,1262,2024-02-05,4
3787,1830,1263,2024-01-18,5
3788,192,1263,2024-01-03,3
3789,1892,1263,2024-01-28,4
3790,1253,1264,2024-03-10,5
3791,192,1264,2024-02-13,3
3792,1621,1264,2024-01-21,5
3793,1100,1265,2024-01-28,3
3794,91,1265,2024-02-23,5
3795,1412,1265,2024-02-23,3
3796,1109,1266,2024-03-05,4
3797,1347,1266,2024-01-21,5
3798,1897,1266,2024-01-13,3
3799,1674,1267,2024-02-26,3
3800,1630,1267,2024-02-18,3
3801,1818,1267,2024-02-23,4
3802,205,1268,2024-01-10,5
3803,1032,1268,2024-02-22,3
3804,470,1268,2024-02-13,4
3805,569,1269,2024-02-16,4
3806,875,1269,2024-02-22,4
3807,1915,1269,2024-03-14,4
3808,1543,1270,2024-02-15,4
3809,1140,1270,2024-01-13,4
3810,56,1270,2024-02-06,4
3811,1285,1271,2024-01-24,5
3812,44,1271,2024-01-02,5
3813,395,1271,2024-03-26,4
3814,1685,1272,2024-03-21,3
3815,480,1272,2024-01-14,3
3816,1501,1272,2024-01-10,3
3817,402,1273,2024-02-04,4
3818,405,1273,2024-01-25,3
3819,605,1273,2024-01-03,5
3820,126,1274,2024-01-17,5
3821,463,1274,2024-01-12,5
3822,276,1274,2024-02-23,5
3823,242,1275,2024-01-24,4
3824,751,1275,2024-01-29,5
3825,1710,1275,2024-02-12,3
3826,316,1276,2024-01-25,3
3827,1708,1276,2024-02-29,5
3828,971,1276,2024-03-30,5
3829,16,1277,2024-03-05,5
3830,768,1277,2024-03-24,3
3831,1092,1277,2024-01-28,3
3832,1402,1278,2024-01-16,5
3833,223,1278,2024-02-16,3
3834,1566,1278,2024-03-21,3
3835,434,1279,2024-02-27,4
3836,315,1279,2024-03-16,5
3837,223,1279,2024-01-27,5
3838,470,1280,2024-02-22,4
3839,546,1280,2024-02-11,4
3840,1462,1280,2024-02-28,3
3841,1811,1281,2024-02-16,4
3842,1946,1281,2024-02-03,5
3843,1842,1281,2024-02-06,5
3844,676,1282,2024-01-06,5
3845,323,1282,2024-01-07,3
3846,1092,1282,2024-01-25,3
3847,442,1283,2024-02-02,5
3848,871,1283,2024-02-24,5
3849,1252,1283,2024-02-27,3
3850,572,1284,2024-01-07,3
3851,533,1284,2024-02-26,4
3852,439,1284,2024-01-12,3
3853,402,1285,2024-01-16,3
3854,606,1285,2024-03-20,5
3855,1583,1285,2024-02-12,5
3856,953,1286,2024-03-17,5
3857,1792,1286,2024-01-07,4
3858,237,1286,2024-02-20,3
3859,1845,1287,2024-03-13,4
3860,471,1287,2024-02-01,3
3861,1945,1287,2024-03-15,3
3862,1148,1288,2024-01-08,5
3863,809,1288,2024-03-27,3
3864,1460,1288,2024-03-29,4
3865,109,1289,2024-03-12,5
3866,369,1289,2024-02-14,4
3867,1794,1289,2024-03-26,4
3868,1637,1290,2024-02-28,5
3869,493,1290,2024-01-04,3
3870,1042,1290,2024-03-07,4
3871,1114,1291,2024-01-29,3
3872,495,1291,2024-01-29,5
3873,1132,1291,2024-01-28,3
3874,695,1292,2024-03-17,3
3875,1101,1292,2024-03-19,5
3876,532,1292,2024-03-27,3
3877,681,1293,2024-02-13,4
3878,279,1293,2024-03-30,4
3879,91,1293,2024-01-04,4
3880,1005,1294,2024-03-30,3
3881,287,1294,2024-01-09,4
3882,1432,1294,2024-01-05,3
3883,1061,1295,2024-02-25,3
3884,1280,1295,2024-03-24,3
3885,147,1295,2024-02-19,3
3886,1477,1296,2024-03-15,5
3887,165,1296,2024-01-15,4
3888,944,1296,2024-02-01,4
3889,1396,1297,2024-01-28,3
3890,1736,1297,2024-01-22,5
3891,62,1297,2024-01-17,3
3892,1568,1298,2024-02-28,4
3893,1598,1298,2024-03-30,4
3894,1588,1298,2024-03-11,5
3895,1768,1299,2024-02-26,3
3896,172,1299,2024-01-26,5
3897,338,1299,2024-01-25,3
3898,167,1300,2024-01-10,5
3899,1409,1300,2024-02-14,4
3900,985,1300,2024-03-23,5
3901,900,1301,2024-01-11,4
3902,1327,1301,2024-03-17,4
3903,118,1301,2024-02-22,3
3904,53,1302,2024-03-12,5
3905,724,1302,2024-03-08,5
3906,777,1302,2024-01-28,5
3907,1628,1303,2024-03-15,5
3908,1323,1303,2024-03-05,3
3909,1542,1303,2024-02-18,3
3910,535,1304,2024-02-16,3
3911,175,1304,2024-02-21,4
3912,1665,1304,2024-03-28,4
3913,1230,1305,2024-02-23,4
3914,1106,1305,2024-02-29,3
3915,589,1305,2024-02-26,4
3916,1070,1306,2024-02-16,5
3917,309,1306,2024-01-31,4
3918,1689,1306,2024-02-15,3
3919,1027,1307,2024-01-26,3
3920,1615,1307,2024-01-05,3
3921,644,1307,2024-03-24,3
3922,961,1308,2024-02-21,5
3923,1039,1308,2024-03-15,4
3924,958,1308,2024-02-23,4
3925,91,1309,2024-02-02,3
3926,101,1309,2024-02-19,4
3927,1356,1309,2024-02-07,5
3928,1815,1310,2024-01-27,3
3929,774,1310,2024-01-15,4
3930,1304,1310,2024-03-01,4
3931,182,1311,2024-01-21,4
3932,1483,1311,2024-02-15,4
3933,564,1311,2024-03-09,3
3934,308,1312,2024-01-06,3
3935,774,1312,2024-02-07,5
3936,252,1312,2024-03-02,3
3937,846,1313,2024-03-26,4
3938,1634,1313,2024-03-02,4
3939,1048,1313,2024-03-22,4
3940,659,1314,2024-03-18,5
3941,1355,1314,2024-03-14,3
3942,750,1314,2024-02-15,3
3943,1683,1315,2024-01-13,3
3944,1608,1315,2024-01-03,4
3945,769,1315,2024-01-06,4
3946,1132,1316,2024-01-08,4
3947,1281,1316,2024-02-13,5
3948,109,1316,2024-02-02,5
3949,426,1317,2024-03-21,4
3950,841,1317,2024-03-15,5
3951,1754,1317,2024-03-17,5
3952,1144,1318,2024-02-19,5
3953,1266,1318,2024-01-11,3
3954,1611,1318,2024-01-28,5
3955,1582,1319,2024-03-10,4
3956,1595,1319,2024-02-10,3
3957,379,1319,2024-01-16,5
3958,133,1320,2024-03-08,4
3959,549,1320,2024-02-17,5
3960,1901,1320,2024-02-25,4
3961,1773,1321,2024-03-04,4
3962,518,1321,2024-02-28,5
3963,255,1321,2024-03-30,5
3964,1875,1322,2024-03-02,3
3965,1513,1322,2024-03-16,5
3966,536,1322,2024-01-11,4
3967,1971,1323,2024-03-29,3
3968,1122,1323,2024-01-18,4
3969,1021,1323,2024-01-19,4
3970,1057,1324,2024-03-27,5
3971,775,1324,2024-02-24,4
3972,1083,1324,2024-03-22,5
3973,819,1325,2024-01-26,4
3974,497,1325,2024-01-06,3
3975,1379,1325,2024-01-04,5
3976,290,1326,2024-01-29,3
3977,1268,1326,2024-02-28,5
3978,1487,1326,2024-01-17,3
3979,1069,1327,2024-02-12,5
3980,1322,1327,2024-03-20,3
3981,835,1327,2024-03-06,3
3982,325,1328,2024-02-03,5
3983,498,1328,2024-01-08,5
3984,1550,1328,2024-01-13,4
3985,755,1329,2024-01-08,4
3986,883,1329,2024-03-05,5
3987,214,1329,2024-02-12,5
3988,1968,1330,2024-02-08,3
3989,169,1330,2024-03-21,3
3990,1789,1330,2024-02-28,4
3991,1684,1331,2024-03-24,4
3992,598,1331,2024-03-28,4
3993,321,1331,2024-03-26,3
3994,1938,1332,2024-03-26,3
3995,1552,1332,2024-02-13,3
3996,1775,1332,2024-01-09,4
3997,383,1333,2024-02-06,5
3998,1616,1333,2024-03-14,4
3999,1477,1333,2024-02-05,3
4000,697,1334,2024-01-28,4
4001,1400,1334,2024-02-11,4
4002,602,1334,2024-02-12,4
4003,1965,1335,2024-03-25,4
4004,1370,1335,2024-03-28,3
4005,963,1335,2024-02-11,4
4006,631,1336,2024-03-06,3
4007,1623,1336,2024-02-24,4
4008,1768,1336,2024-03-12,3
4009,1051,1337,2024-02-17,5
4010,1967,1337,2024-03-31,3
4011,1035,1337,2024-01-22,3
4012,1582,1338,2024-01-27,5
4013,1497,1338,2024-03-07,5
4014,755,1338,2024-01-13,5
4015,1139,1339,2024-02-14,5
4016,1063,1339,2024-01-10,5
4017,1701,1339,2024-01-09,5
4018,680,1340,2024-02-23,4
4019,954,1340,2024-01-27,4
4020,1704,1340,2024-02-03,5
4021,1380,1341,2024-01-01,3
4022,77,1341,2024-02-01,3
4023,1407,1341,2024-03-29,5
4024,1747,1342,2024-03-11,4
4025,490,1342,2024-03-07,4
4026,1877,1342,2024-03-24,3
4027,428,1343,2024-01-20,5
4028,398,1343,2024-02-04,4
4029,528,1343,2024-03-31,5
4030,646,1344,2024-03-30,5
4031,809,1344,2024-03-18,3
4032,1653,1344,2024-01-17,5
4033,1651,1345,2024-01-18,5
4034,185,1345,2024-02-14,3
4035,1457,1345,2024-03-24,4
4036,932,1346,2024-02-22,5
4037,956,1346,2024-03-31,3
4038,1115,1346,2024-03-22,4
4039,1243,1347,2024-03-08,5
4040,494,1347,2024-03-05,4
4041,188,1347,2024-01-01,3
4042,1009,1348,2024-02-27,5
4043,276,1348,2024-01-26,3
4044,1319,1348,2024-01-20,3
4045,463,1349,2024-03-27,5
4046,1808,1349,2024-01-10,3
4047,1751,1349,2024-02-28,4
4048,1482,1350,2024-03-15,3
4049,1959,1350,2024-02-10,5
4050,1881,1350,2024-01-05,5
4051,1560,1351,2024-03-05,4
4052,1018,1351,2024-01-17,5
4053,798,1351,2024-01-22,3
4054,946,1352,2024-02-10,3
4055,1758,1352,2024-03-08,5
4056,1596,1352,2024-03-09,4
4057,1476,1353,2024-01-11,4
4058,1827,1353,2024-02-25,5
4059,22,1353,2024-02-20,3
4060,428,1354,2024-01-21,5
4061,1661,1354,2024-03-16,5
4062,1201,1354,2024-01-26,4
4063,686,1355,2024-01-19,3
4064,230,1355,2024-02-29,4
4065,262,1355,2024-03-11,4
4066,1073,1356,2024-02-16,3
4067,501,1356,2024-03-11,3
4068,684,1356,2024-01-26,3
4069,1305,1357,2024-02-09,5
4070,541,1357,2024-01-05,3
4071,1686,1357,2024-01-21,5
4072,246,1358,2024-03-18,4
4073,1878,1358,2024-01-04,3
4074,1807,1358,2024-01-23,5
4075,1393,1359,2024-03-24,5
4076,803,1359,2024-01-15,5
4077,1249,1359,2024-01-08,5
4078,275,1360,2024-02-10,4
4079,157,1360,2024-01-19,3
4080,1237,1360,2024-02-15,3
4081,1656,1361,2024-01-28,3
4082,1784,1361,2024-03-31,3
4083,1310,1361,2024-03-08,3
4084,588,1362,2024-01-15,3
4085,1105,1362,2024-02-06,5
4086,463,1362,2024-01-01,3
4087,814,1363,2024-03-07,5
4088,978,1363,2024-01-24,4
4089,1717,1363,2024-01-27,5
4090,1202,1364,2024-02-09,4
4091,1550,1364,2024-03-03,3
4092,399,1364,2024-03-01,4
4093,1670,1365,2024-02-05,4
4094,1929,1365,2024-01-24,5
4095,1243,1365,2024-01-24,5
4096,1036,1366,2024-01-04,4
4097,151,1366,2024-03-07,4
4098,925,1366,2024-02-03,3
4099,687,1367,2024-02-26,5
4100,857,1367,2024-02-18,4
4101,189,1367,2024-03-27,5
4102,1913,1368,2024-02-22,3
4103,1425,1368,2024-01-23,3
4104,267,1368,2024-03-09,4
4105,1098,1369,2024-02-22,3
4106,1927,1369,2024-03-02,4
4107,1699,1369,2024-02-10,5
4108,1292,1370,2024-02-26,5
4109,1594,1370,2024-02-29,4
4110,487,1370,2024-02-23,4
4111,1917,1371,2024-03-10,4
4112,878,1371,2024-02-26,5
4113,1979,1371,2024-01-10,5
4114,1064,1372,2024-02-09,3
4115,239,1372,2024-01-07,3
4116,874,1372,2024-02-07,5
4117,1923,1373,2024-03-25,5
4118,1934,1373,2024-03-01,4
4119,1792,1373,2024-03-24,5
4120,1066,1374,2024-01-03,5
4121,740,1374,2024-02-20,3
4122,815,1374,2024-03-26,3
4123,182,1375,2024-02-16,4
4124,792,1375,2024-03-08,3
4125,1403,1375,2024-03-16,4
4126,149,1376,2024-02-07,5
4127,1926,1376,2024-02-05,5
4128,205,1376,2024-02-10,4
4129,1573,1377,2024-03-09,3
4130,521,1377,2024-01-13,3
4131,729,1377,2024-03-27,5
4132,1675,1378,2024-02-27,3
4133,1043,1378,2024-02-19,4
4134,376,1378,2024-01-30,5
4135,1172,1379,2024-03-02,3
4136,995,1379,2024-01-25,5
4137,870,1379,2024-01-27,5
4138,1320,1380,2024-02-20,3
4139,1273,1380,2024-03-18,4
4140,1075,1380,2024-02-26,3
4141,595,1381,2024-02-16,3
4142,238,1381,2024-02-08,3
4143,623,1381,2024-01-16,3
4144,11,1382,2024-01-22,3
4145,917,1382,2024-03-25,3
4146,702,1382,2024-02-23,4
4147,487,1383,2024-01-21,5
4148,1768,1383,2024-03-12,4
4149,1509,1383,2024-01-16,3
4150,280,1384,2024-02-28,4
4151,95,1384,2024-01-31,5
4152,479,1384,2024-02-11,4
4153,1259,1385,2024-03-14,3
4154,110,1385,2024-02-01,5
4155,1367,1385,2024-02-28,3
4156,925,1386,2024-02-03,3
4157,1241,1386,2024-01-09,5
4158,1040,1386,2024-03-21,5
4159,1157,1387,2024-01-11,3
4160,1450,1387,2024-01-10,4
4161,1646,1387,2024-03-26,5
4162,586,1388,2024-01-17,4
4163,373,1388,2024-03-08,4
4164,1464,1388,2024-02-17,5
4165,523,1389,2024-02-21,4
4166,1654,1389,2024-01-25,5
4167,826,1389,2024-01-21,5
4168,1447,1390,2024-03-05,5
4169,1278,1390,2024-03-03,5
4170,1571,1390,2024-03-29,4
4171,1173,1391,2024-02-20,4
4172,1781,1391,2024-02-05,5
4173,1701,1391,2024-03-21,5
4174,1315,1392,2024-03-28,5
4175,1556,1392,2024-03-06,5
4176,1528,1392,2024-01-15,3
4177,184,1393,2024-02-08,4
4178,606,1393,2024-03-10,4
4179,1097,1393,2024-01-01,5
4180,1187,1394,2024-01-23,3
4181,1305,1394,2024-02-08,3
4182,509,1394,2024-02-26,3
4183,677,1395,2024-03-21,5
4184,211,1395,2024-02-03,3
4185,44,1395,2024-02-10,5
4186,1818,1396,2024-03-13,3
4187,1167,1396,2024-01-13,5
4188,1623,1396,2024-03-10,5
4189,1953,1397,2024-01-06,4
4190,1824,1397,2024-03-24,5
4191,222,1397,2024-02-21,3
4192,1719,1398,2024-01-03,4
4193,603,1398,2024-03-21,3
4194,1590,1398,2024-03-03,5
4195,828,1399,2024-02-18,4
4196,1147,1399,2024-03-16,5
4197,836,1399,2024-02-16,5
4198,1433,1400,2024-02-24,3
4199,1143,1400,2024-03-04,3
4200,318,1400,2024-03-05,3
4201,1312,1401,2024-03-21,4
4202,937,1401,2024-03-07,3
4203,1992,1401,2024-03-30,5
4204,1315,1402,2024-01-15,4
4205,357,1402,2024-02-01,3
4206,634,1402,2024-03-08,3
4207,1932,1403,2024-01-18,3
4208,1065,1403,2024-03-23,5
4209,452,1403,2024-02-12,3
4210,1373,1404,2024-02-04,5
4211,1860,1404,2024-03-18,4
4212,1332,1404,2024-02-27,3
4213,1841,1405,2024-02-02,5
4214,284,1405,2024-01-14,3
4215,1551,1405,2024-02-03,3
4216,1713,1406,2024-03-01,4
4217,1696,1406,2024-01-04,4
